numSample,radar_X_m,radar_Y_m,radar_Z_m,dim_X_m,dim_Y_m,dim_Z_m,rotation_y,class
2446,173.17,-8.91,-2.5,4.7,2.0,1.7,0.0,1
2447,61.59,-0.9,-0.27,4.7,2.0,1.7,0.0,1
2447,64.2,2.96,1.11,4.7,2.0,1.7,0.0,1
2447,172.98,-9.22,-1.0,4.7,2.0,1.7,0.0,1
2448,61.95,-0.87,-0.75,4.7,2.0,1.7,0.0,1
2448,64.76,3.04,-0.59,4.7,2.0,2.08,0.0,1
2448,172.79,-9.59,-2.93,4.7,2.0,1.7,-0.06,1
2449,62.27,-1.05,-0.24,4.7,2.08,1.58,0.0,1
2449,65.21,2.56,-0.24,4.7,2.08,1.7,0.0,1
2449,172.63,-10.01,-1.0,4.7,2.0,1.7,0.0,1
2450,62.76,-1.39,-0.91,4.7,2.0,1.7,-0.03,1
2450,65.57,2.49,-1.0,4.7,2.26,1.7,-0.06,1
2451,63.12,-1.39,-0.27,4.7,2.0,1.7,0.0,1
2451,66.05,2.35,0.19,4.7,2.0,1.7,0.0,1
2454,65.55,-2.31,0.2,4.7,2.0,1.7,-0.06,1
2454,68.89,1.25,0.67,4.7,2.0,2.38,-0.06,1
2455,65.86,-2.72,-0.83,4.7,2.0,1.7,-0.09,1
2455,69.39,1.22,-0.78,4.7,2.0,1.83,0.0,1
2455,171.1,-11.24,-1.12,4.7,2.0,1.7,0.0,1
2456,66.16,-2.77,0.8,4.7,2.0,1.7,0.0,1
2456,69.94,1.12,1.5,4.7,2.04,2.18,0.0,1
2456,170.86,-10.88,1.05,4.7,2.0,1.7,0.0,1
2457,66.53,-2.63,-0.37,4.7,2.06,1.7,0.0,1
2457,70.43,1.21,-0.37,4.7,2.0,1.7,-0.09,1
2458,66.79,-2.76,1.02,4.7,2.0,1.7,0.0,1
2458,70.85,1.04,1.53,4.7,2.0,2.29,-0.03,1
2458,170.55,-9.98,0.77,4.7,2.0,1.7,0.0,1
2459,67.19,-2.89,-0.6,4.7,2.0,1.7,-0.06,1
2459,71.19,1.0,-0.39,4.7,2.0,1.7,-0.06,1
2460,67.39,-2.78,1.08,4.7,2.05,1.7,-0.03,1
2460,71.72,1.03,1.2,4.7,2.08,1.7,-0.03,1
2461,67.67,-2.6,-0.36,4.7,2.0,1.7,0.0,1
2461,72.17,1.3,-0.36,4.7,2.0,1.7,-0.03,1
2462,67.98,-2.45,0.35,4.7,2.0,1.7,-0.01,1
2462,72.47,1.29,1.26,4.7,2.12,1.7,0.0,1
2463,68.25,-2.34,-1.0,4.7,2.0,1.7,0.0,1
2463,72.99,1.61,-1.0,4.7,2.11,1.7,-0.03,1
2464,68.43,-2.19,-0.05,4.7,2.0,1.7,-0.03,1
2464,73.46,1.7,0.11,4.7,2.0,1.7,0.0,1
2467,69.63,-0.01,0.1,4.7,2.0,1.7,0.0,1
2467,76.21,4.43,-0.02,4.7,2.0,1.7,0.0,1
2469,69.86,0.49,-0.39,4.7,2.0,1.7,0.0,1
2469,76.93,5.03,-0.41,4.7,2.0,1.84,0.0,1
2471,17.66,14.99,-0.15,4.7,2.0,1.7,3.14,1
2471,70.06,1.1,-1.0,4.7,2.17,1.7,0.03,1
2471,77.66,5.65,-1.0,4.7,2.17,1.7,0.03,1
2505,65.13,1.49,-0.24,4.7,2.0,1.7,0.0,1
2505,82.11,6.18,0.04,4.7,2.0,1.7,0.0,1
2505,141.12,8.1,0.9,4.7,2.0,1.7,0.0,1
2507,61.52,1.35,0.32,4.7,2.0,1.7,0.08,1
2507,79.94,5.75,1.35,4.78,2.15,1.73,0.09,1
2507,135.81,7.49,2.26,4.7,2.0,1.7,0.18,1
2507,178.3,14.59,4.85,4.7,2.0,1.7,0.12,1
2508,55.48,0.95,0.13,4.7,2.0,1.7,0.06,1
2508,76.13,5.29,1.28,4.7,2.05,1.7,0.06,1
2510,14.31,13.62,0.68,4.7,2.0,1.7,3.13,1
2510,49.34,0.36,0.99,4.7,2.0,1.7,0.03,1
2510,72.57,4.88,1.56,4.7,2.1,2.29,0.09,1
2510,119.92,5.48,2.27,4.7,2.0,1.7,0.12,1
2510,192.13,16.44,5.57,4.7,2.0,1.7,0.15,1
2511,47.57,0.17,1.05,4.7,2.0,1.7,0.0,1
2511,71.54,4.58,1.56,4.7,2.0,2.24,0.06,1
2512,46.64,0.04,0.3,4.7,2.06,1.99,0.0,1
2512,71.13,4.5,1.21,4.7,2.05,1.7,0.09,1
2512,116.44,4.31,1.31,4.7,2.0,1.7,0.06,1
2512,156.23,9.34,4.25,4.7,2.0,1.7,0.06,1
2512,187.87,14.94,3.16,4.7,2.0,1.7,0.18,1
2526,18.08,-3.96,0.59,4.7,2.0,1.7,0.02,1
2526,58.8,1.57,1.22,4.7,2.06,1.93,0.06,1
2526,79.36,-2.25,0.74,4.7,2.0,1.7,0.0,1
2526,116.95,1.03,1.26,4.7,2.1,1.7,0.14,1
2528,16.3,-3.9,0.42,4.7,2.0,1.53,0.0,1
2528,58.07,1.84,0.9,4.7,2.0,2.56,0.06,1
2528,76.62,-2.21,-1.0,4.7,2.0,1.7,0.03,1
2531,13.77,-3.81,0.23,4.77,1.77,1.44,0.05,1
2531,57.29,1.97,-0.23,4.78,1.93,1.44,0.07,1
2532,12.66,-3.85,0.35,4.7,2.0,1.7,0.03,1
2532,56.95,1.99,-0.3,4.7,2.0,1.7,0.06,1
2532,71.08,-2.63,-0.76,4.7,2.0,1.7,0.06,1
2532,109.42,0.65,-0.85,4.7,2.49,1.7,0.15,1
2533,11.78,-3.93,0.4,4.7,2.0,1.45,0.02,1
2533,56.68,1.73,1.26,4.7,2.0,1.87,0.03,1
2533,70.01,-3.02,1.2,4.7,2.0,1.7,0.0,1
2533,108.26,0.18,1.26,4.7,2.55,1.7,0.09,1
2534,9.4,-3.97,0.41,4.7,2.0,1.7,0.01,1
2534,55.95,1.69,-0.55,4.7,2.0,1.93,0.06,1
2534,66.03,-3.12,-1.0,4.7,2.0,1.7,0.06,1
2534,109.43,-0.03,0.06,16.18,3.07,3.82,0.09,14
2535,8.63,-3.95,0.5,4.7,2.0,1.7,0.0,1
2535,55.65,1.4,1.2,4.7,2.15,1.79,0.0,1
2535,65.12,-3.59,0.43,4.7,2.0,1.7,0.0,1
2535,114.86,0.59,1.59,10.71,3.05,3.54,0.09,14
2589,73.55,-2.08,-1.21,4.7,2.0,1.7,0.0,1
2590,73.26,-2.08,-0.21,4.7,2.0,1.7,0.0,1
2591,73.11,-2.39,-0.78,4.7,2.0,1.7,-0.03,1
2592,72.88,-2.48,-1.0,4.7,2.0,1.7,0.0,1
2593,72.69,-2.59,-0.72,4.7,2.0,1.7,0.03,1
2594,72.45,-2.91,-0.32,4.7,2.0,1.7,0.0,1
2595,72.28,-3.0,-1.0,4.7,2.0,1.7,-0.03,1
2596,72.19,-3.2,0.44,4.7,2.0,1.7,-0.12,1
2597,71.91,-3.01,-0.54,4.7,2.0,1.7,0.0,1
2598,71.81,-3.07,0.26,4.7,2.0,1.7,0.0,1
2599,71.8,-3.03,-0.45,4.7,2.0,1.7,-0.09,1
2600,71.78,-2.87,0.19,4.7,2.0,1.7,-0.06,1
2601,71.66,-2.8,-0.73,4.7,2.0,1.7,0.0,1
2602,71.62,-2.69,-0.45,4.7,2.0,1.7,0.0,1
2603,71.4,-2.88,-0.75,4.7,2.0,1.7,0.0,1
2603,109.54,-5.57,-1.28,4.7,2.0,1.7,0.24,1
2604,71.52,-2.69,-0.76,4.7,2.0,1.7,0.0,1
2605,71.46,-2.71,0.15,4.7,2.0,1.7,0.0,1
2605,110.65,-5.76,-1.0,4.7,2.0,1.7,0.0,1
2627,7.33,-0.22,0.48,4.7,2.11,1.7,0.0,1
2627,5.83,-3.76,0.44,4.7,2.0,1.7,-0.02,1
2643,13.05,3.47,0.16,4.75,1.79,1.4,0.49,1
2643,10.86,16.62,-0.4,4.12,1.64,1.52,3.69,1
2644,13.47,3.62,0.19,4.43,1.72,1.42,0.52,1
2645,13.83,3.74,0.14,4.7,2.0,1.58,0.48,1
2646,14.11,3.63,0.4,4.7,2.0,1.7,0.48,1
2647,14.43,3.56,0.9,4.7,1.97,1.7,0.38,1
2648,14.79,3.29,0.59,4.7,2.0,1.7,0.27,1
2651,16.34,1.84,0.58,4.7,1.94,1.5,0.15,1
2657,20.84,-0.28,0.19,4.7,2.0,1.7,0.0,1
2658,21.47,-0.18,-0.16,4.74,1.84,1.48,-0.0,1
2659,21.9,-0.1,-0.07,4.7,2.0,1.7,0.0,1
2660,22.26,-0.05,0.16,4.7,2.0,1.7,0.0,1
2661,22.63,-0.01,-0.24,4.7,2.0,1.7,0.0,1
2662,23.13,-0.08,-0.03,4.7,2.0,1.7,0.0,1
2663,23.36,0.04,-0.05,4.7,2.0,1.7,0.0,1
2664,24.92,-0.01,0.18,4.7,2.0,1.7,0.0,1
2665,25.27,-0.08,0.43,4.7,2.0,1.7,0.0,1
2667,25.79,-0.17,-0.3,4.7,2.0,1.7,0.0,1
2668,25.82,-0.03,0.38,4.7,2.0,1.7,0.0,1
2669,26.29,-0.12,-0.2,4.7,2.0,1.4,0.0,1
2670,26.55,-0.12,0.22,4.7,2.0,1.7,0.0,1
2671,26.75,-0.02,-0.26,4.73,1.74,1.42,0.01,1
2675,26.98,1.57,-0.24,4.7,2.0,1.7,0.0,1
2678,26.46,2.15,0.07,4.7,2.0,1.7,0.0,1
2684,24.04,2.99,0.6,4.7,2.0,1.7,0.0,1
2686,19.91,3.11,0.37,4.7,2.0,1.7,0.0,1
2687,18.81,3.18,0.44,4.7,2.0,1.7,0.0,1
2696,58.05,20.34,0.84,4.7,2.0,1.7,3.38,1
2709,31.96,11.7,1.02,4.95,2.0,1.7,9.42,1
2709,17.73,-15.49,-0.02,4.7,2.0,1.7,0.0,1
2710,26.61,11.78,0.08,4.7,2.0,1.7,3.14,1
2710,17.23,-15.6,-0.74,4.7,2.0,1.7,0.0,1
2711,21.45,11.78,0.9,5.08,2.0,1.7,3.14,1
2711,16.82,-15.51,-0.1,4.7,2.0,1.7,0.0,1
2727,55.95,-0.93,1.21,4.7,2.0,1.84,0.0,1
2733,37.27,-0.71,0.59,4.7,1.89,1.61,-0.02,1
2740,20.11,-10.06,0.46,4.7,2.0,1.7,-1.44,1
2742,4.41,3.56,0.5,4.7,2.0,1.7,-0.03,1
2742,27.01,2.23,0.11,4.7,2.0,1.7,-0.06,1
2742,57.04,-0.81,-1.2,4.7,2.0,1.7,-0.15,1
2742,68.23,-6.41,-1.0,4.7,2.18,1.7,-0.24,1
2743,4.55,3.59,0.49,4.7,2.0,1.7,-0.02,1
2743,27.25,2.25,0.31,4.7,2.0,1.7,-0.06,1
2743,57.23,-0.82,-0.35,4.7,2.0,1.7,-0.15,1
2743,68.59,-6.11,-0.41,4.7,2.0,1.7,-0.21,1
2744,4.78,3.55,0.47,4.7,2.0,1.7,-0.03,1
2744,27.59,2.25,0.16,4.7,2.0,1.7,-0.09,1
2744,57.48,-0.82,-0.76,4.7,2.0,1.7,-0.12,1
2744,68.88,-6.2,-1.0,4.7,2.0,1.7,-0.15,1
2745,27.81,2.17,0.16,4.7,2.0,1.7,-0.09,1
2745,57.64,-0.88,-0.69,4.7,2.0,1.7,-0.12,1
2745,69.17,-6.27,-0.42,4.7,2.0,1.7,-0.18,1
2747,5.57,3.5,0.5,4.7,2.0,1.7,-0.02,1
2747,28.78,2.15,0.11,4.7,2.0,1.7,-0.07,1
2747,58.52,-0.7,-0.24,4.7,2.0,1.7,-0.03,1
2747,70.25,-6.1,0.1,4.7,2.0,1.7,0.0,1
2752,30.56,2.14,0.1,4.7,2.0,1.7,-0.12,1
2752,59.92,-1.11,-0.69,4.7,2.0,1.7,-0.12,1
2752,72.08,-6.34,-0.39,4.7,2.0,1.7,-0.18,1
2752,34.74,5.26,0.03,4.7,2.0,1.7,3.02,1
2752,71.44,1.54,-0.45,4.7,2.0,1.7,3.08,1
2752,112.16,-8.1,-0.78,4.7,2.0,1.7,2.96,1
2752,6.44,3.48,0.49,4.7,2.0,1.7,-0.01,1
2754,11.58,10.64,0.25,4.7,2.0,1.7,0.0,1
2754,6.74,3.5,0.47,4.7,2.0,1.7,-0.03,1
2754,31.06,2.13,-0.02,4.7,2.0,1.7,-0.06,1
2754,21.08,6.2,0.31,4.7,2.0,1.7,-0.06,1
2754,15.38,22.34,0.28,5.59,2.0,1.7,3.14,1
2754,60.25,-1.13,-0.78,4.7,2.0,1.7,-0.09,1
2754,72.39,-6.82,-0.75,4.7,2.0,1.7,-0.24,1
2759,7.7,3.42,0.52,4.7,2.0,1.7,-0.04,1
2759,33.09,1.59,0.67,4.7,2.0,1.7,-0.12,1
2759,34.15,6.04,0.52,4.7,2.0,1.7,3.05,1
2759,61.21,-1.71,1.35,4.7,2.0,1.86,6.14,1
2759,74.22,-7.6,1.64,4.7,2.0,2.3,-0.15,1
2765,8.62,3.32,0.59,4.7,2.0,1.7,-0.04,1
2765,34.62,1.16,0.56,4.7,2.0,1.7,-0.1,1
2765,61.46,-1.85,0.65,4.7,2.0,1.7,-0.09,1
2765,75.59,-7.95,0.84,4.7,2.0,1.7,-0.24,1
2775,5.25,7.62,0.33,4.7,2.0,1.7,0.03,1
2775,11.33,3.25,0.45,4.7,2.0,1.7,-0.03,1
2775,38.81,-0.79,-0.12,4.7,2.0,1.7,-0.06,1
2775,60.77,1.33,-0.76,4.7,2.0,1.7,-0.03,1
2775,79.5,-4.07,-1.32,4.7,2.0,1.7,0.03,1
2775,18.32,22.83,-0.2,4.7,2.0,1.7,-1.65,1
2775,21.13,22.04,-0.15,4.7,2.0,1.7,4.58,1
2775,23.59,21.79,-0.12,4.7,2.0,1.7,-1.71,1
2775,25.88,21.29,-0.12,4.7,2.0,1.7,4.58,1
2775,28.08,21.24,-0.13,4.7,2.0,1.7,-1.68,1
2775,30.19,21.06,-0.1,4.7,2.0,1.7,4.61,1
2775,32.46,20.99,-0.12,4.7,2.0,1.7,-1.65,1
2775,35.04,20.85,-0.11,4.7,2.0,1.7,-1.68,1
2775,37.41,20.65,-0.1,4.7,2.0,1.7,-1.7,1
2775,39.63,20.63,-0.08,4.7,2.0,1.7,4.58,1
2779,12.75,3.15,0.42,4.7,2.0,1.7,-0.05,1
2779,40.39,-0.6,-0.33,4.7,2.0,1.7,0.0,1
2779,60.08,2.34,-0.83,4.7,2.0,1.7,0.0,1
2784,15.61,2.38,0.56,4.7,2.0,1.7,-0.06,1
2784,43.33,-0.18,-0.11,4.7,2.0,1.7,0.0,1
2784,57.2,3.21,-0.6,4.7,2.0,1.7,0.0,1
2785,16.11,2.15,0.35,4.7,2.0,1.7,-0.07,1
2785,43.72,-0.33,-1.0,4.7,2.0,1.7,-0.09,1
2785,56.46,3.24,-1.2,4.7,2.0,1.84,0.03,1
2785,82.15,-0.97,-1.92,4.7,2.0,1.7,0.15,1
2790,18.36,1.36,0.38,4.7,2.0,1.7,-0.09,1
2790,45.97,-0.03,-0.32,4.7,2.0,1.7,0.0,1
2803,14.48,11.82,-0.08,4.7,2.0,1.7,0.99,1
2803,29.44,1.43,0.16,5.07,2.0,1.88,6.34,1
2803,55.34,-0.9,-0.24,4.7,2.0,1.7,6.28,1
2803,90.17,0.66,-0.88,4.7,2.0,1.7,3.14,1
2804,30.07,1.41,0.04,4.87,2.0,1.7,0.0,1
2804,54.54,6.65,-0.57,4.7,2.0,1.7,3.14,1
2804,55.83,-0.88,-0.88,4.7,2.0,1.7,0.0,1
2808,21.62,6.5,0.24,4.42,2.0,1.42,3.14,1
2808,34.2,2.18,0.59,4.7,2.0,1.7,0.0,1
2808,58.75,-0.36,1.05,4.7,2.0,1.7,0.0,1
2808,93.51,0.74,0.9,4.7,2.0,1.7,0.0,1
2812,39.5,3.66,-0.22,4.7,2.0,1.79,0.03,1
2812,62.66,1.28,-0.44,4.7,2.0,1.7,0.0,1
2814,42.56,4.04,-0.2,4.7,2.0,1.9,0.0,1
2814,64.8,1.84,-0.3,4.7,2.0,1.7,0.0,1
2814,99.54,5.25,0.31,4.7,2.0,1.7,0.0,1
2815,44.57,4.33,-0.19,4.7,2.0,1.93,0.0,1
2815,65.92,1.91,-0.51,4.7,2.0,1.7,0.0,1
2820,47.35,4.79,-0.02,4.7,2.0,1.7,0.06,1
2820,67.14,2.62,0.25,4.7,2.0,1.7,0.18,1
2820,101.93,6.6,0.88,4.7,2.0,1.7,0.12,1
2824,48.24,4.89,0.0,4.73,1.82,1.62,0.12,1
2824,67.04,2.71,-0.2,4.77,1.56,1.43,0.1,1
2824,101.21,6.31,-0.5,3.87,1.59,1.4,0.22,1
2825,48.29,4.7,1.08,4.7,2.0,1.7,0.06,1
2825,66.78,2.39,1.08,4.7,2.0,1.7,0.06,1
2825,101.37,5.84,1.2,4.7,2.0,1.7,0.06,1
2826,48.72,4.68,0.0,4.74,1.75,1.63,0.03,1
2826,65.69,1.98,-0.4,4.22,1.54,1.4,0.04,1
2826,99.62,4.37,-0.27,3.68,1.58,1.42,-0.08,1
2827,48.68,4.66,0.58,4.7,2.0,1.7,0.06,1
2827,65.68,1.93,0.41,4.7,2.0,1.7,0.09,1
2827,99.87,4.38,0.88,4.7,2.0,1.7,0.0,1
2828,48.92,4.54,0.5,4.77,1.78,1.63,0.0,1
2828,65.03,1.46,0.34,4.1,1.75,1.53,-0.05,1
2829,48.88,4.54,-0.25,4.7,2.0,2.19,0.03,1
2829,65.09,1.45,-0.33,4.7,2.0,1.7,0.0,1
2829,98.81,3.22,-0.16,4.7,2.0,1.7,0.0,1
2830,49.11,4.28,0.31,4.7,2.0,1.7,0.0,1
2830,64.81,1.11,-0.01,4.7,2.0,1.7,0.0,1
2830,98.01,2.97,-0.6,4.7,2.0,1.7,0.0,1
2831,49.39,3.96,0.08,4.7,2.0,1.7,0.0,1
2831,64.53,0.53,-0.39,4.7,2.0,1.7,0.0,1
2849,18.09,5.47,0.5,5.12,2.13,1.7,3.15,1
2849,56.26,-0.93,0.22,4.7,2.0,1.7,0.0,1
2849,60.38,3.22,0.38,4.7,2.0,1.7,0.0,1
2849,77.93,1.29,0.68,4.7,2.0,1.7,0.12,1
2860,48.94,-2.03,-0.1,4.71,1.77,1.42,0.1,1
2860,64.93,2.99,-0.23,4.72,1.79,1.7,6.36,1
2860,72.21,-0.23,-0.53,4.71,1.68,1.41,0.19,1
2861,48.34,-2.11,-0.55,4.75,1.72,1.47,0.13,1
2861,65.29,3.05,-0.73,4.72,1.67,1.44,0.13,1
2861,71.61,-0.53,-1.19,4.74,1.69,1.49,0.13,1
2865,45.45,-2.89,-0.58,4.7,2.0,1.7,0.03,1
2865,66.56,1.91,-1.0,4.7,2.0,1.7,0.0,1
2865,69.26,-2.02,-1.09,4.7,2.0,1.7,0.0,1
2865,77.7,8.95,-1.0,4.7,2.0,1.7,3.14,1
2866,44.69,-3.02,0.04,4.7,2.0,1.7,0.0,1
2866,66.98,1.71,0.35,4.7,2.0,1.7,0.0,1
2866,68.64,-2.22,0.28,4.7,2.0,1.7,0.0,1
2866,68.22,8.25,0.44,4.7,2.0,1.7,3.14,1
2867,43.96,-3.17,-1.0,4.7,2.0,1.7,0.06,1
2867,58.51,7.73,-0.36,4.7,2.0,1.7,3.14,1
2867,67.88,-2.71,-1.0,4.7,2.0,1.7,0.0,1
2867,67.19,1.2,-1.01,4.7,2.0,1.7,0.0,1
2868,43.3,-3.34,0.01,4.7,2.0,1.7,0.01,1
2868,49.04,7.32,0.41,4.7,2.0,1.7,3.14,1
2868,67.7,1.13,-0.12,4.7,2.0,1.7,0.0,1
2868,67.39,-2.72,-0.33,4.7,2.0,1.7,0.0,1
2868,222.02,-7.48,3.68,4.7,2.55,1.7,0.0,1
2869,39.42,6.98,0.21,4.7,2.0,1.7,3.14,1
2869,42.67,-3.54,-0.26,4.7,2.0,1.7,0.0,1
2869,66.77,-3.24,-0.89,4.7,2.0,1.7,0.0,1
2869,67.99,0.5,-0.92,4.7,2.0,1.7,-0.06,1
2870,29.84,6.88,0.52,4.7,2.0,1.55,3.14,1
2870,41.96,-3.56,0.11,4.7,2.0,1.7,0.03,1
2870,66.17,-3.19,-0.02,4.7,2.0,1.7,0.0,1
2870,68.48,0.74,0.14,4.7,2.0,2.01,0.0,1
2871,19.88,6.79,0.34,3.88,2.0,1.58,3.14,1
2871,41.3,-3.54,-0.34,4.7,2.0,1.7,0.0,1
2871,65.45,-3.44,-1.0,4.7,2.0,1.7,0.0,1
2871,68.84,0.42,-0.76,4.7,2.0,1.7,0.0,1
2872,10.43,6.82,0.43,4.07,2.0,1.57,3.14,1
2872,40.82,-3.66,0.13,4.7,2.0,1.7,0.0,1
2872,65.07,-3.56,0.4,4.7,2.0,1.69,0.0,1
2872,69.18,0.31,0.68,4.7,2.0,1.7,0.0,1
2873,40.28,-3.76,-0.16,4.7,2.0,1.7,0.0,1
2873,64.45,-3.39,-0.32,4.7,2.0,1.7,0.09,1
2873,69.64,0.01,-0.33,4.7,2.0,1.7,0.0,1
2874,39.72,-3.73,0.19,4.7,2.0,1.7,0.0,1
2874,64.01,-3.75,1.23,4.7,2.0,1.7,0.0,1
2874,70.0,-0.1,1.2,4.7,2.0,1.7,0.0,1
2875,39.11,-3.74,-0.18,4.72,1.71,1.43,0.01,1
2875,63.54,-3.69,-0.29,4.76,1.62,1.52,0.0,1
2875,70.61,-0.31,-0.39,4.78,1.65,1.7,-0.05,1
2876,38.55,-3.8,0.31,4.7,2.0,1.7,0.0,1
2876,62.9,-3.75,1.17,4.7,2.0,1.7,0.0,1
2876,70.95,-0.39,1.23,4.7,2.12,1.7,0.0,1
2877,37.94,-3.8,-0.14,4.7,2.0,1.7,0.0,1
2877,62.3,-3.7,-0.24,4.7,2.0,1.7,0.0,1
2877,71.27,-0.37,-0.05,4.7,2.0,1.7,0.0,1
2878,37.35,-3.78,0.19,4.7,2.0,1.7,0.0,1
2878,61.89,-3.73,1.32,4.7,2.0,1.94,0.0,1
2878,71.86,-0.61,1.14,4.7,2.0,1.7,0.0,1
2879,36.86,-3.75,-0.21,4.7,2.0,1.7,0.0,1
2879,61.42,-3.52,-0.64,4.7,2.0,1.99,0.0,1
2879,72.18,-0.57,-0.48,4.7,2.0,2.0,0.0,1
2880,36.4,-3.73,0.25,4.7,2.0,1.7,0.0,1
2880,60.87,-3.38,1.32,4.7,2.0,2.0,0.0,1
2880,72.72,-0.55,0.77,4.7,2.0,1.7,0.0,1
2886,33.95,-3.65,0.18,4.77,1.82,1.48,-0.0,1
2886,58.28,-2.29,1.26,4.72,1.85,1.79,0.04,1
2886,75.63,-0.43,1.25,4.71,1.93,1.56,0.03,1
2931,35.79,-2.77,-0.11,4.7,2.0,1.7,0.09,1
2931,41.76,1.57,0.12,4.7,2.0,1.7,0.09,1
2932,35.67,-2.98,-0.5,4.7,2.0,1.7,0.06,1
2932,41.09,1.38,-0.63,4.7,2.0,1.82,0.06,1
2934,33.8,0.08,0.38,4.7,2.0,1.7,0.0,1
2934,35.65,-4.57,0.2,4.7,2.0,1.7,0.0,1
2936,32.44,-0.06,-0.02,4.7,2.0,1.7,0.0,1
2936,36.04,-4.92,-0.16,4.7,2.0,1.7,0.0,1
2937,31.83,-0.07,0.35,4.7,2.0,1.7,0.0,1
2937,36.32,-5.12,-0.57,4.7,2.0,1.7,0.0,1
2945,26.04,-0.43,0.53,4.7,2.0,1.7,0.0,1
2945,39.67,-8.72,-0.29,4.7,2.0,1.7,-0.15,1
2946,24.8,-0.46,0.44,4.7,2.0,1.7,0.0,1
2946,41.24,-9.84,-0.36,4.7,2.0,1.7,-0.18,1
2951,76.77,-1.16,1.26,4.7,2.0,1.7,0.0,1
2951,161.17,1.16,1.11,4.7,2.0,1.7,0.0,1
2952,75.89,-0.93,0.04,4.7,2.0,1.7,0.0,1
2953,74.95,-0.96,1.25,4.7,2.0,1.7,0.0,1
2953,160.98,1.53,1.04,4.7,2.0,1.7,0.0,1
2954,74.11,-0.79,0.13,4.7,2.0,1.7,0.0,1
2955,73.18,-0.92,1.2,4.7,2.0,1.7,0.0,1
2956,72.15,-0.65,0.04,4.14,1.72,1.45,-0.02,1
2957,71.48,-0.83,1.17,4.7,2.06,1.7,0.0,1
2957,160.68,1.84,1.07,4.7,2.0,1.7,0.0,1
2958,70.69,-0.67,-0.39,4.7,2.0,1.7,0.0,1
2959,69.8,-0.7,0.38,4.7,2.06,1.7,0.0,1
2960,68.95,-0.59,-1.0,4.7,2.08,1.7,0.0,1
2960,160.41,2.37,-0.34,4.7,2.0,1.7,0.0,1
2961,67.92,-0.54,-0.63,4.7,2.03,1.7,0.0,1
2961,160.63,2.32,-1.0,4.7,2.0,1.7,0.0,1
2962,67.08,-0.74,0.38,4.7,2.21,1.7,0.0,1
2964,62.82,-0.35,-0.34,4.7,2.0,1.57,0.0,1
2964,160.6,2.6,-0.85,4.7,2.0,1.7,0.0,1
2965,61.86,-0.44,0.85,4.7,2.06,1.85,0.0,1
2966,61.01,-0.29,-0.24,4.7,2.0,1.7,0.0,1
2966,160.59,2.99,-0.97,4.7,2.0,1.7,0.0,1
2971,54.26,-0.31,-0.55,4.75,2.06,1.81,-0.05,1
2972,53.31,-0.35,1.11,4.7,2.0,1.73,0.0,1
2974,48.94,-0.62,-1.0,4.7,2.13,1.7,0.0,1
2979,44.53,-0.88,0.67,4.7,2.0,1.98,0.0,1
2980,41.05,-1.16,0.39,4.7,2.03,1.7,0.0,1
2980,45.54,12.92,0.82,4.7,2.0,1.7,0.0,1
2980,161.85,1.67,-1.07,4.7,2.0,1.7,0.0,1
2981,33.36,13.16,0.64,5.17,2.0,1.7,0.0,1
2981,40.06,-1.13,-0.17,4.7,2.0,1.7,0.0,1
2981,161.76,1.6,-2.72,4.7,2.0,1.7,0.0,1
2982,36.48,-1.4,-0.17,4.7,2.0,1.7,0.0,1
2983,35.6,-1.59,0.53,4.7,2.0,1.7,0.0,1
2983,161.99,-0.13,-1.0,4.7,2.0,1.7,0.0,1
2985,32.96,-2.02,0.04,4.7,2.0,1.7,0.0,1
2985,162.07,-1.87,-2.71,4.7,2.0,1.7,0.0,1
2986,32.03,-2.19,0.34,4.7,2.0,1.7,0.0,1
2986,162.15,-2.05,-1.06,4.7,2.0,1.7,0.0,1
2992,24.72,-3.47,0.5,4.7,2.0,1.7,0.0,1
2992,116.06,0.38,1.15,4.7,2.0,1.7,0.0,1
2993,14.62,-4.57,0.28,4.7,2.0,1.7,0.0,1
2994,13.75,-4.56,0.49,4.7,2.0,1.7,0.0,1
2995,12.81,-4.48,0.38,4.7,2.0,1.7,0.0,1
2995,162.06,-1.89,-2.77,4.7,2.0,1.7,0.0,1
2996,11.9,-4.51,0.5,4.7,2.05,1.7,0.0,1
2996,162.16,-1.88,-1.0,4.7,2.0,1.7,0.0,1
2997,10.96,-4.5,0.31,4.7,2.0,1.53,0.0,1
3009,78.51,1.81,0.38,4.7,2.0,1.7,0.0,1
3009,112.78,-4.61,0.56,4.7,2.06,1.7,-0.12,1
3022,9.36,-5.57,0.39,4.7,2.0,1.7,0.06,1
3022,63.04,2.9,-0.38,4.7,2.0,1.7,0.0,1
3022,78.4,-1.81,-0.48,4.7,2.0,1.7,0.0,1
3022,144.59,1.02,-0.97,4.7,2.0,1.7,0.0,1
3025,61.09,3.13,-0.08,4.7,2.0,1.7,0.0,1
3025,73.61,-1.5,0.59,4.7,2.34,1.7,0.0,1
3025,70.83,12.94,0.98,4.7,2.51,2.15,3.14,1
3026,46.92,13.33,1.48,4.7,2.54,1.7,3.14,1
3026,60.4,3.17,0.34,4.7,2.0,1.7,0.0,1
3026,71.72,-1.55,0.86,4.78,2.25,1.7,0.0,1
3026,143.74,2.25,1.51,4.7,2.0,1.7,0.0,1
